vol,kod_kawasan,negeri,kawasan,gelaran,nama,tahun_lahir,jantina,kumpulan_etnik,parti,jawatan_kabinet,jawatan_parlimen,gambar,remarks,id,uid,new_id,index
2,P102,Johor,Johor Timur,Dato' Dr.,Ismail Bin Dato' Haji Abdul Rahman,,male,bumiputera,Perikatan - UMNO,,,,,351,,,
2,P103,Johor,Segamat Utara,Tuan Haji,Abdullah Bin Haji Mohd. Salleh,,male,bumiputera,Perikatan - UMNO,,,,death,77,,,
2,P103,Johor,Segamat Utara,,Musa Bin Hitam,,male,bumiputera,Perikatan - UMNO,,,,,644,,,
2,P104,Johor,Muar Utara,Tuan,Ahmad Bin Arshad,,male,bumiputera,Perikatan - UMNO,,,,,100,,,
2,,,,Y.A.M. Tunku,Abdullah Ibni AlMarhum Tuanku Abdul Rahman,,male,bumiputera,,,,,,57,,,
2,,Sarawak,Sarawak,,Abang Ikhwan Zaini,,male,bumiputera,BERJASA,,,,,7,,,
2,,Sarawak,Sarawak,,Abang Othman Bin Haji Moasili,,male,bumiputera,BERJASA,,,,,8,,,
2,,Singapore,Singapore,Tuan,Abdul Rahim Ishak,,male,bumiputera,PETIR,,,,,47,,,
2,,Sarawak,Sarawak,Tuan,Abdul Rahman Bin Ya'kub,,male,bumiputera,BARJASA,,,,,55,,,
2,,Sabah,Sabah,Tuan Haji,Abdul Rashid Bin Haji Jais,,male,bumiputera,USNO,,,,,59,,,
2,,Sarawak,Sarawak,,Abdul Taib Bin Mahmud,,male,bumiputera,BARJASA,,,,,69,,,
2,,Sarawak,Sarawak,Puan,Ajibah Binti Abol,,female,bumiputera,BARJASA,,,,,123,,,
2,,Sabah,Sabah,O.K.K. Datu,Aliuddin Bin Datu Harun,,male,bumiputera,USNO,,,,,131,,,
2,,Sabah,Sabah,Tuan,Amadeus Mathew Leong,,male,bumiputera,,,,,,133,,,
2,,Sarawak,Sarawak,Pengarah,Banyang Anak Janting,,male,bumiputera,,,,,,167,,,
2,,Sarawak,Sarawak,Tuan,Chia Chin Shin,,male,chinese,SCA,,,,,204,,,
2,,Singapore,Singapore,Tuan,Chia Thye Poh,,male,chinese,BS,,,,,206,,,
2,,Sarawak,Sarawak,,Dagok Randen,,male,bumiputera,BARJASA,,,,,229,,,
2,,Sabah,Sabah,Datu,Donald Aloysius Stephens,,male,bumiputera,UNKO,,,,,234,,,
2,,Sarawak,Sarawak,Tuan,Edmund Langgu Anak Saga,,male,bumiputera,,,,,,241,,,
2,,Singapore,Singapore,,Edmund William Barker,,male,others,PETIR,,,,,242,,,
2,,Sarawak,Sarawak,Tuan,Edwin Anak Tangkun,,male,bumiputera,,,,,,243,,,
2,,Sabah,Sabah,Tuan,Francis Chia Nyuk Tong,,male,chinese,,,,,,261,,,
2,,Sarawak,Sarawak,Penghulu,Francis Umpau Anak Empam,,male,bumiputera,,,,,,262,,,
2,,Sabah,Sabah,Datu,Ganie Gilong,,male,bumiputera,,,,,,267,,,
2,,Sabah,Sabah,Tuan,Ganing Bin Jangkat,,male,bumiputera,,,,,,268,,,
2,,Singapore,Singapore,Dr.,Goh Keng Swee,,male,chinese,PETIR,,,,,278,,,
2,,Singapore,Singapore,Tuan,Ho See Beng,,male,chinese,PETIR,,,,death,321,,,
2,,Sarawak,Sarawak,Tuan,Ikhwan Zaini,,male,bumiputera,,,,,,345,,,
2,,Singapore,Singapore,Tuan,Jek Yeun Thong,,male,chinese,PETIR,,,,,373,,,
2,,Sarawak,Sarawak,Penghulu,Jinggut Anak Attan,,male,bumiputera,,,,,,377,,,
2,,Sabah,Sabah,Tuan,Joe Manjaji,,male,bumiputera,,,,,,378,,,
2,,Sarawak,Sarawak,Tuan,Jonathan Bangau Anak Renang,,male,bumiputera,,,,,,380,,,
2,,Sarawak,Sarawak,Dato' Temenggong,Jugah Anak Barieng,,male,bumiputera,PESAKA,,,,,388,,,
2,,Sarawak,Sarawak,Tuan,Kadam Anak Kiai,,male,bumiputera,,,,,,398,,,
2,,Sarawak,Sarawak,Tuan,Khoo Peng Loong,,male,chinese,,,,,,421,,,
2,,Sabah,Sabah,Datu,Khoo Siak Chiew,,male,chinese,SCA,,,,,422,,,
2,,Singapore,Singapore,Tuan,Kow Kee Seng,,male,chinese,BS,,,,,427,,,
2,,Singapore,Singapore,Tuan,Lee Kuan Yew,,male,chinese,PETIR,,,,,443,,,
2,,Singapore,Singapore,Tuan,Lim Huan Boon,,male,chinese,BS,,,,,463,,,
2,,Singapore,Singapore,Dato',Lim Kim San,,male,chinese,PETIR,,,,,468,,,
2,,Sarawak,Sarawak,Tuan,Ling Beng Siew,,male,chinese,,,,,,477,,,
2,,Sabah,Sabah,Orang Tua,Mohammad Dara Bin Langpad,,male,bumiputera,,,,,,579,,,
2,,Sabah,Sabah,Tuan,Mohd. Arif Salleh,,male,bumiputera,,,,,,598,,,
2,,Sarawak,Sarawak,Tuan Haji,Muhammad Su'aut Bin Haji Muhd. Tahir,,male,bumiputera,,,,,,641,,,
2,,Sarawak,Sarawak,Tuan,Ong Kee Hui,,male,chinese,,,,,,687,,,
2,,Singapore,Singapore,Tuan,Ong Pang Boon,,male,chinese,PETIR,,,,,688,,,
2,,Singapore,Singapore,Tuan,Othman Bin Wok,,male,bumiputera,PETIR,,,,,700,,,
2,,Sabah,Sabah,,Pengiran Tahir Petra,,male,bumiputera,,,,,,711,,,
2,,Sabah,Sabah,Tuan,Peter Lo Su Yin,,male,chinese,SCA,,,,,714,,,
2,,Sabah,Sabah,Tuan,S. Fazul Rahman,,male,bumiputera,,,,,,765,,,
2,,Singapore,Singapore,Tuan,S. Rajaratham,,male,indian,PETIR,,,,,767,,,
2,,Sarawak,Sarawak,Tuan,Sandom Anak Nyuak,,male,bumiputera,PESAKA,,,,,786,,,
2,,Sarawak,Sarawak,Tuan,Sim Boon Liang,,male,chinese,,,,,,815,,,
2,,Sarawak,Sarawak,Tuan,Sng Chin Joo,,male,chinese,,,,,,822,,,
2,,Sabah,Sabah,Tuan,Stanley Ho Ngun Khiu,,male,chinese,,,,,,825,,,
2,,Sarawak,Sarawak,Tuan,Stephen Yong Kuet Tze,,male,chinese,SUPP,,,,,827,,,
2,,Sarawak,Sarawak,,Tama Weng Tinggang Wan,,male,bumiputera,SUPP,,,,,857,,,
2,,Sarawak,Sarawak,Tuan,Tan Tsak Yu,,male,chinese,,,,,,874,,,
2,,Sarawak,Sarawak,,Thomas Kana,,male,bumiputera,PESAKA,,,,,885,,,
2,,Singapore,Singapore,Dr.,Toh Chin Chye,,male,chinese,PETIR,,,,,898,,,
2,,Sarawak,Sarawak,Tuan,Wan Abdul Rahman Bin Datu Tuanku Bujang,,male,bumiputera,,,,,,916,,,
2,,Sarawak,Sarawak,,Wan Alwi Tuanku Ibrahim,,male,bumiputera,PESAKA,,,,,919,,,
2,,Singapore,Singapore,Tuan,Wee Toon Boon,,male,chinese,PETIR,,,,,940,,,
2,,Sabah,Sabah,Tuan,Yeh Pao Tze,,male,chinese,,,,,,958,,,
2,,Singapore,Singapore,Tuan,Yong Nyuk Lin,,male,chinese,PETIR,,,,,968,,,
3,P001,Perlis,Perlis Utara,Tuan,Othman Bin Abdullah,,male,bumiputera,Perikatan - UMNO,,,,,698,,,
3,P002,Perlis,Perlis Selatan,Tuan Haji,Mokhtar Bin Haji Ismail,,male,bumiputera,Perikatan - UMNO,,,,,631,,,
3,P003,Kedah,Jitra,Tan Sri,Fatimah Binti Haji Hashim,,female,bumiputera,Perikatan - UMNO,,,,,254,,,
3,P004,Kedah,Kubang Pasu Barat,Tuan,Abu Bakar Bin Umar,,male,bumiputera,PAS,,,,,86,,,
3,P005,Kedah,Kota Star Utara,Tuan Haji,Mawardi Bin Lebai Teh,,male,bumiputera,PAS,,,,,518,,,
3,P006,Kedah,Alor Star,Tuan,Lim Pee Hung,,male,chinese,Perikatan - MCA,,,,,472,,,
3,P007,Kedah,Kuala Kedah,Y.T.M. Tunku,Abdul Rahman Putra Al Haj,,male,bumiputera,Perikatan - UMNO,,,,resign,57,,,
3,P007,Kedah,Kuala Kedah,,Sebu Abdul Rahman,,male,bumiputera,Perikatan - UMNO,,,,,794,,,
3,P008,Kedah,Kota Star Selatan,Tuan Haji,Yusof Bin Haji Abdullah @ Haji Yusof Rawa,,male,bumiputera,PAS,,,,,973,,,
3,P009,Kedah,Kedah Tengah,Tuan,Mohamed Khir Johari,,male,bumiputera,Perikatan - UMNO,,,,,558,,,
3,P010,Kedah,Jerai,Tuan,Hanafiah Bin Hussain,,male,bumiputera,Perikatan - UMNO,,,,,291,,,
3,P011,Kedah,Baling,Tuan Haji,Shafie Bin Abdullah,,male,bumiputera,Perikatan - UMNO,,,,,801,,,
3,P012,Kedah,Sungai Petani,Tuan,Azahari Bin Mohd. Taib,,male,bumiputera,Perikatan - UMNO,,,,,153,,,
3,P013,Kedah,Kulim Utara,Puan,Bibi Aishah Binti Hamid Don,,female,bumiputera,Perikatan - UMNO,,,,,172,,,
3,P014,Kedah,Kulim Bandar Bharu,Tuan,Tai Kuan Yang,,male,chinese,Perikatan - MCA,,,,,853,,,
3,P015,Kelantan,Tumpat,Dato' Dr. Haji,Abdul Aziz Bin Omar,,male,bumiputera,Perikatan - UMNO,,,,,14,,,
3,P016,Kelantan,Kelantan Hilir,Tuan,Nik Abdul Aziz Bin Nik Mat,,male,bumiputera,PAS,,,,,670,,,
3,P017,Kelantan,Pasir Mas Hilir,Tuan,Muhammad Fakhruddin Bin Haji Abdullah,,male,bumiputera,PAS,,,,,639,,,
3,P018,Kelantan,Kota Bharu Hilir,Y.M. Tengku,Ahmad Rithaudeen Bin Tengku Ismail,,male,bumiputera,Perikatan - UMNO,,,,,112,,,
3,P019,Kelantan,Bachok,Tuan Haji,Mohd. Zain Bin Abdullah,,male,bumiputera,PAS,,,,,626,,,
3,P020,Kelantan,Kota Bharu Hulu,Dato' Haji,Mohamed Asri Bin Haji Muda,,male,bumiputera,PAS,,,,,540,,,
3,P021,Kelantan,Pasir Mas Hulu,Tengku,Zaid Bin Tengku Ahmad,,male,bumiputera,PAS,,,,,978,,,
3,P022,Kelantan,Pasir Puteh,Tuan,Wan Sulaiman Bin Haji Ibrahim,,male,bumiputera,PAS,,,,,932,,,
3,P023,Kelantan,Tanah Merah,Tuan,Mohamed Bin Yaacob,,male,bumiputera,Perikatan - UMNO,,,,,548,,,
3,P024,Kelantan,Ulu Kelantan,Tan Sri Haji,Nik Ahmed Kamil,,male,bumiputera,Perikatan - UMNO,,Timbalan Yang di-Pertua Dewan,,,672,,,
3,P025,Terengganu,Besut,Tuan,Hussain Bin Haji Sulaiman,,male,bumiputera,Perikatan - UMNO,,,,,330,,,
3,P026,Terengganu,Kuala Trengganu Utara,Tuan,Wan Abdul Kadir Bin Ismail,,male,bumiputera,Perikatan - UMNO,,,,,915,,,
3,P027,Terengganu,Kuala Trengganu Selatan,Tuan,Mohd. Daud Bin Abdul Samad,,male,bumiputera,PAS,,,,,600,,,
3,P028,Terengganu,Dungun,Tuan Haji,Abdul Wahab Bin Yunus,,male,bumiputera,PAS,,,,,71,,,
3,P029,Terengganu,Kemaman,Tuan,Wan Mokhtar Bin Ahmad,,male,bumiputera,Perikatan - UMNO,,,,,928,,,
3,P030,Terengganu,Terengganu Tengah,Dato',Engku Muhsein Bin Engku Abdul Kadir,,male,bumiputera,Perikatan - UMNO,,,,,247,,,
3,P031,Pulau Pinang,Bagan,Tuan,Tan Cheng Bee,,male,chinese,Perikatan - MCA,,,,,861,,,
3,P032,Pulau Pinang,Seberang Tengah,Tuan,Mustapha Bin Hussain,,male,bumiputera,Gerakan,,,,,649,,,
3,P033,Pulau Pinang,Seberang Selatan,Tuan,V. Verappan,,male,indian,Gerakan,,,,,908,,,
3,P034,Pulau Pinang,Pulau Pinang Utara,Tuan,Peter Paul Dason,,male,indian,DAP,,,,,715,,,
3,P035,Pulau Pinang,Pulau Pinang Selatan,Tuan,Thomas Gabriel Selvaraj,,male,indian,Gerakan,,,,,884,,,
3,P036,Pulau Pinang,Tanjong,Dr.,Lim Chong Eu,,male,chinese,Gerakan,,,,,460,,,
3,P037,Pulau Pinang,Dato Kramat,Tuan,V. David,,male,indian,Gerakan,,,,,904,,,
3,P038,Pulau Pinang,Seberang Utara,Tuan Haji,Ahmad Bin Said,,male,bumiputera,Perikatan - UMNO,,,,,106,,,
3,P039,Perak,Ulu Perak,Tuan,Mohd Nor Bin Md. Dahan,,male,bumiputera,Perikatan - UMNO,,,,,588,,,
3,P040,Perak,Krian Laut,Tuan,Sulaiman Bin Haji Taib,,male,bumiputera,Perikatan - UMNO,,,,,835,,,
3,P041,Perak,Krian Darat,Tuan,Ramli Bin Omar,,male,bumiputera,Perikatan - UMNO,,,,,744,,,
3,P042,Perak,Larut Utara,Tuan,Tajuddin Bin Ali,,male,bumiputera,Perikatan - UMNO,,,,,856,,,
3,P043,Perak,Larut Selatan,Tuan,Ng Hoe Hun,,male,chinese,Gerakan,,,,,662,,,
3,P044,Perak,Bruas,Tuan,Su Liang Yu,,male,chinese,PPP,,,,,828,,,
3,P045,Perak,Sitiawan,Tuan,Richard Ho Ung Hun,,male,chinese,DAP,,,,,753,,,
3,P046,Perak,Sungei Siput,Tun,V.T. Sambanthan,,male,indian,Perikatan - MIC,,,,,909,,,
3,P047,Perak,Kuala Kangsar,Tan Sri Haji,Mohamed Ghazali Bin Haji Jawi,,male,bumiputera,Perikatan - UMNO,,,,,551,,,
3,P048,Perak,Parit,Tuan,Hashim Bin Gera,,male,bumiputera,PAS,,,,,300,,,
3,P049,Perak,Ulu Kinta,Tuan,Chan Yoon Onn,,male,chinese,PPP,,,,,190,,,
3,P050,Perak,Ipoh,Tuan,R.C.M. Rayan @ R.C. Mahadeva Rayan,,male,indian,PPP,,,,,724,,,
3,P051,Perak,Menglembu,Dato',S.P. Seenivasagam,,male,indian,PPP,,,,,766,,,
3,P052,Perak,Batu Gajah,Tuan,Lim Cho Hock,,male,chinese,DAP,,,,,459,,,
3,P053,Perak,Kampar,Tuan,Fan Yew Teng,,male,chinese,DAP,,,,,251,,,
3,P054,Perak,Hilir Perak,Tuan Haji,Ahmad Damanhuri Bin Haji Abdul Wahab,,male,bumiputera,Perikatan - UMNO,,,,,108,,,
3,P055,Perak,Telok Anson,Tuan,Chan Fu King,,male,chinese,DAP,,,,,183,,,
3,P056,Perak,Bagan Datoh,Tuan,Sulaiman Bin Bulon,,male,bumiputera,Perikatan - UMNO,,,,,833,,,
3,P057,Perak,Batang Padang,Tuan,Loh Jee Mee,,male,chinese,DAP,,,,,484,,,
3,P058,Perak,Tanjong Malim,Tuan,Lee Seck Fun,,male,chinese,Perikatan - MCA,,,,,446,,,
3,P059,Pahang,Raub,Dato',Hamzah Bin Dato' Abu Samah,,male,bumiputera,Perikatan - UMNO,,,,,286,,,
3,P060,Pahang,Bentong,Tuan,Chan Siang Sun,,male,chinese,Perikatan - MCA,,,,,188,,,
3,P061,Pahang,Kuantan,Dr.,Mohamed Bin Taib,,male,bumiputera,Perikatan - UMNO,,,,,546,,,
3,P062,Pahang,Pekan,Y.A.B. Tun Haji,Abdul Razak Bin Dato' Hussein,,male,bumiputera,Perikatan - UMNO,Perdana Menteri,,,,63,,,
3,P063,Pahang,Temerloh,Tuan Haji,Mohamed Yusof Bin Mahmud,,male,bumiputera,Perikatan - UMNO,,,,,575,,,
3,P064,Pahang,Lipis,Tuan Haji,Abdul Razak Bin Haji Hussin,,male,bumiputera,Perikatan - UMNO,,,,resign,64,,,
3,P064,Pahang,Lipis,,Muhammad Ghazali Bin Shafie,,male,bumiputera,Perikatan - UMNO,,,,,640,,,
3,P065,Selangor,Kuala Selangor,,Raja Nong Chik Bin Raja Ishak,,male,bumiputera,Perikatan - UMNO,,,,,739,,,
3,P066,Selangor,Batu,Dr.,Tan Chee Khoon,,male,chinese,Gerakan,,,,,860,,,
3,P067,Selangor,Kapar,,Hamzah Alang,,male,bumiputera,Perikatan - UMNO,,,,death,285,,,
3,P067,Selangor,Kapar,,Mohd. Tahir Bin Abdul Manan,,male,bumiputera,Perikatan - UMNO,,,,,619,,,
3,P068,Selangor,Rawang,Y.A.M. Tunku,Abdullah Ibni Almarhum Tuanku Abdul Rahman,,male,bumiputera,Perikatan - UMNO,,,,,57,,,
3,P069,Selangor,Langat,Tuan,Shariff Ahmad,,male,bumiputera,Perikatan - UMNO,,,,,809,,,
3,P070,Selangor,Setapak,Tuan,Walter Loh Poh Khan,,male,chinese,DAP,,,,,914,,,
3,P071,Selangor,Bangsar,Tuan,Goh Hock Guan,,male,chinese,DAP,,,,,277,,,
3,P072,Selangor,Bukit Bintang,Tuan,Yeoh Teck Chye,,male,chinese,Gerakan,,,,,961,,,
3,P073,Selangor,Damansara,Tuan,Hor Cheok Foon,,male,chinese,DAP,,,,,324,,,
3,P074,Selangor,Klang,Tan Sri,V. Manickavasagam,,male,indian,Perikatan - MIC,,,,,906,,,
3,P075,Selangor,Kuala Langat,Tuan,Mohd. Tahir Bin Abdul Majid,,male,bumiputera,Perikatan - UMNO,,,,,618,,,
3,P076,Selangor,Sepang,Tuan,Lee Siok Yew,,male,chinese,Perikatan - MCA,,,,,447,,,
3,P077,Selangor,Sabak Bernam,Dato' Haji,Mustapha Bin Haji Abdul Jabar,,male,bumiputera,Perikatan - UMNO,,,,,648,,,
3,P078,Selangor,Ulu Selangor,Tan Sri,Khaw Kai Boh,,male,chinese,Perikatan - MCA,,,,death,419,,,
3,P078,Selangor,Ulu Selangor,,Michael Chen Wing Sum,,male,chinese,Perikatan - MCA,,,,,525,,,
3,P079,Negeri Sembilan,Kuala Pilah,Dato',Abdul Samad Bin Idris,,male,bumiputera,Perikatan - UMNO,,,,,66,,,
3,P080,Negeri Sembilan,Seremban Timor,Dr.,Chen Man Hin,,male,chinese,DAP,,,,,199,,,
3,P081,Negeri Sembilan,Rembau Tampin,,Mokhtar Hashim,,male,bumiputera,Perikatan - UMNO,,,,,630,,,
3,P081,Negeri Sembilan,Rembau Tampin,Dr.,Sulaiman Bin Mohamed Attas,,male,bumiputera,Perikatan - UMNO,,,,death,836,,,
3,P082,Negeri Sembilan,Port Dickson,Dr.,A. Soorian,,male,indian,DAP,,,,,2,,,
3,P083,Negeri Sembilan,Jelebu,Tuan,Mohamed Bin Ujang,,male,bumiputera,Perikatan - UMNO,,,,,547,,,
3,P084,Negeri Sembilan,Seremban Barat,Dr.,S. Seevaratnam,,male,indian,DAP,,,,,766,,,
3,P085,Melaka,Melaka Tengah,Tun,Tan Siew Sin,,male,chinese,Perikatan - MCA,,,,,871,,,
3,P086,Melaka,Bandar Melaka,Tuan,Lim Kit Siang,,male,chinese,DAP,,,,,469,,,
3,P087,Melaka,Melaka Utara,Tuan,Abdul Ghafar Bin Baba,,male,bumiputera,Perikatan - UMNO,,,,,18,,,
3,P088,Melaka,Melaka Selatan,Tuan,Ahmad Bin Haji Ithnin,,male,bumiputera,Perikatan - UMNO,,,,,101,,,
3,P089,Johor,Muar Dalam,Dato',Syed Nasir Bin Nasir Ismail,,male,bumiputera,Perikatan - UMNO,,,,,849,,,
3,P090,Johor,Segamat Selatan,Tuan,Lee San Chong,,male,chinese,Perikatan - MCA,,,,,445,,,
3,P091,Johor,Muar Pantai,Tuan,Seah Teng Ngiab,,male,chinese,Perikatan - MCA,,,,,793,,,
3,P092,Johor,Muar Selatan,Dr.,Awang Bin Hassan,,male,bumiputera,Perikatan - UMNO,,,,,148,,,
3,P093,Johor,Batu Pahat,Tuan,Soh Ah Teck,,male,chinese,Perikatan - MCA,,,,,823,,,
3,P094,Johor,Batu Pahat Dalam,Datin Hajjah,Fatimah Binti Haji Abdul Majid,,female,bumiputera,Perikatan - UMNO,,,,,253,,,
3,P095,Johor,Kluang Utara,Tuan,Tiah Eng Bee,,male,chinese,Perikatan - MCA,,,,,888,,,
3,P096,Johor,Johor Tenggara,Tan Sri,Syed Jaafar Bin Hassan Albar,,male,bumiputera,Perikatan - UMNO,,,,,847,,,
3,P097,Johor,Pontian Utara,Tan Sri Haji,Sardon Bin Haji Jubir,,male,bumiputera,Perikatan - UMNO,,,,,789,,,
3,P098,Johor,Pontian Selatan,Tuan,Ali Bin Haji Ahmad,,male,bumiputera,Perikatan - UMNO,,,,,129,,,
3,P099,Johor,Kluang Selatan,Dr.,Chu Chee Peng,,male,chinese,Perikatan - MCA,,,,,222,,,
3,P100,Johor,Johor Bahru Timur,Tuan,Hussein Bin Dato' Onn,,male,bumiputera,Perikatan - UMNO,,,,,332,,,
3,P101,Johor,Johor Bahru Barat,Tuan,Mohamed Bin Rahmat,,male,bumiputera,Perikatan - UMNO,,,,,545,,,
3,P102,Johor,Johor Timor,Y.A.B. Tun Dr.,Ismail Bin Dato' Haji Abdul Rahman,,male,bumiputera,Perikatan - UMNO,Timbalan Perdana Menteri,,,death,351,,,
3,P102,Johor,Johor Timor,,Abdul Rahman Sabri,,male,bumiputera,Perikatan - UMNO,,,,,58,,,
3,P103,Johor,Segamat Utara,Tuan,Musa Bin Hitam,,male,bumiputera,Perikatan - UMNO,,,,,644,,,
3,P104,Johor,Muar Utara,Haji,Ahmad Bin Arshad,,male,bumiputera,Perikatan - UMNO,,,,,100,,,
3,P105,Sabah,Marudu,Tun Datu Haji,Mustapha Bin Datu Harun,,male,bumiputera,USNO,,,,,647,,,
3,P106,Sabah,Bandau,Chegu,Baudi Bin Unggut,,male,bumiputera,USNO,,,,,169,,,
3,P107,Sabah,Kota Belud,Tuan,Mohammad Said Bin Keruak,,male,bumiputera,USNO,,,,,581,,,
3,P108,Sabah,Tuaran,Tuan,Buja Bin Gumbilai,,male,bumiputera,USNO,,,,,175,,,
3,P109,Sabah,Kota Kinabalu,Dato',Pang Tet Tshung,,male,chinese,SCA,,,,,704,,,
3,P110,Sabah,Penampang,Tuan,James Stephen Tibok,,male,bumiputera,USNO,,,,,367,,,
3,P111,Sabah,Kimanis,,Pengiran Tahir Bin Pengiran Petra,,male,bumiputera,USNO,,,,,711,,,
3,P112,Sabah,Labuan,Tuan,Chik Johari Ondu Majakil,,male,bumiputera,USNO,,,,,210,,,
3,P113,Sabah,Sabah Dalam,Tuan,Mohamed Arif Bin Salleh,,male,bumiputera,USNO,,,,,539,,,
3,P114,Sabah,Sabah Selatan,Tuan Haji,Abdul Rashid Bin Haji Jais,,male,bumiputera,USNO,,,,,59,,,
3,P115,Sabah,Kinabalu,Dato',Abdul Ghani Gilong,,male,bumiputera,USNO,,,,,22,,,
3,P116,Sabah,Sandakan,Tuan,Peter Lo Su Yin,,male,chinese,SCA,,,,,714,,,
3,P117,Sabah,Labuk,Tuan,Ajad Bin O.T. Oyong,,male,bumiputera,USNO,,,,,122,,,
3,P118,Sabah,Kinabatangan,,Pengiran Ahmad Bin Pengiran Indar,,male,bumiputera,USNO,,,,,709,,,
3,P119,Sabah,Darvel,Tuan,Mohd. Salleh Bin Dato' Panglima Abdullah,,male,bumiputera,USNO,,,,,613,,,
3,P120,Sabah,Tawau,Tuan,Yeh Pao Tzu,,male,chinese,SCA,,,,,958,,,
3,P121,Sarawak,Bau Lundu,,Joseph Valentine Cotter,,male,bumiputera,SUPP,,,,,387,,,
3,P121,Sarawak,Bau Lundu,Tuan,Sinyium Anak Mutit,,male,bumiputera,SUPP,,,,resign,817,,,
3,P122,Sarawak,Bandar Kuching,Dato',Ong Kee Hui,,male,chinese,SUPP,,,,,687,,,
3,P123,Sarawak,Santubong,Tuan Haji,Awang Wal Bin Awang Abu,,male,bumiputera,Bumiputera,,,,,151,,,
3,P124,Sarawak,Samarahan,Tuan,Abdul Taib Bin Mahmud,,male,bumiputera,Bumiputera,,,,,69,,,
3,P125,Sarawak,Pandawan,Tuan,Stephen Yong Kuet Tze,,male,chinese,SUPP,,,,,827,,,
3,P126,Sarawak,Serian,Pengarah,Rahun Anak Debak,,male,bumiputera,SNAP,,,,,732,,,
3,P127,Sarawak,Simunjan,Tuan,Bojeng Bin Andot,,male,bumiputera,Bumiputera,,,,,174,,,
3,P128,Sarawak,Batang Lupar,Tuan,Edwin Anak Tangkun,,male,bumiputera,SNAP,,,,,243,,,
3,P129,Sarawak,Luboh Antu,Tuan,Jonathan Narwin Anak Jinggong,,male,bumiputera,SNAP,,,,,381,,,
3,P130,Sarawak,Betong,Tuan,Andrew Mara Anak Walter Unjah,,male,bumiputera,SNAP,,,,,138,,,
3,P131,Sarawak,Saratok,Tuan,Edmund Langgu Anak Saga,,male,bumiputera,SNAP,,,,,241,,,
3,P132,Sarawak,Sarikei,Tuan,Chen Ko Ming,,male,chinese,SCA,,,,,198,,,
3,P133,Sarawak,Payang,Dato' Haji,Abdul Rahman Bin Ya'kub,,male,bumiputera,Bumiputera,,,,,55,,,
3,P134,Sarawak,Bandar Sibu,Tuan,Khoo Peng Loong,,male,chinese,SUPP,,,,,421,,,
3,P135,Sarawak,Rajang,,Jawan Anak Empaling,,male,bumiputera,SUPP,,,,,372,,,
3,P135,Sarawak,Rajang,Tuan,Tibuoh Anak Rantai,,male,bumiputera,SUPP,,,,death,889,,,
3,P136,Sarawak,Mukah,Tuan,Latip Bin Haji Idris,,male,bumiputera,Bumiputera,,,,,432,,,
3,P137,Sarawak,Julau,Dato' Pengarah,Banyang Anak Janting,,male,bumiputera,Pesaka,,,,,167,,,
3,P138,Sarawak,Kanowit,Tuan,Joseph Unting Anak Umang,,male,bumiputera,Bebas,,,,,386,,,
3,P139,Sarawak,Kapit,Penghulu,Abit Anak Angkin,,male,bumiputera,SNAP,,,,,81,,,
3,P140,Sarawak,Ulu Rajang,Tan Sri Temenggong,Jugah Anak Barieng,,male,bumiputera,Pesaka,,,,,388,,,
3,P141,Sarawak,Bintulu,Tuan,Ting Ming Kiong,,male,chinese,SCA,,,,,895,,,
3,P142,Sarawak,Miri,Dato',James Wong Kim Min,,male,chinese,SNAP,,,,,368,,,
3,P143,Sarawak,Baram,Tuan,Luhat Wan,,male,bumiputera,SNAP,,,,,487,,,
3,P144,Sarawak,Limbang,Tuan,Awang Bungsu Bin Abdullah,,male,bumiputera,SNAP,,,,,150,,,
3,,,,Dato',Chik Mohamed Yusuf Bin Sheikh Abdul Rahman,,male,bumiputera,,,Yang Dipertua Dewan Rakyat,,,211,,,
4,P001,Perlis,Kangar,Tuan,Shaari Bin Jusoh,,male,bumiputera,BN - UMNO,,,,,800,,,
4,P002,Perlis,Arau,Tuan,Syed Hassan Bin Syed Mohamed,,male,bumiputera,BN - UMNO,,,,,845,,,
4,P003,Kedah,Jerlun,Datuk,Syed Nahar Bin Tun Syed Sheh Shahabuddin,,male,bumiputera,BN - UMNO,,,,,848,,,
4,P004,Kedah,Kubang Pasu,Dr.,Mahathir Bin Mohamad,,male,bumiputera,BN - UMNO,,,,,500,,,
4,P005,Kedah,Padang Terap,Tuan Haji,Ahmad Shukri Bin Haji Abd. Shukor,,male,bumiputera,BN - PAS,,,,,115,,,
4,P006,Kedah,Kuala Kedah,Datuk,Senu Bin Abdul Rahman,,male,bumiputera,BN - UMNO,,,,,795,,,
4,P007,Kedah,Alor Setar,Tuan,Oo Gin Sun,,male,chinese,BN - MCA,,,,,693,,,
4,P008,Kedah,Kota Setar,Tuan,Abu Bakar Bin Umar,,male,bumiputera,BN - PAS,,,,,86,,,
4,P009,Kedah,Ulu Muda,Tuan Haji,Yusof Rawa @ Haji Yusuf Bin Haji Abdullah,,male,bumiputera,BN - PAS,,,,,976,,,
4,P010,Kedah,Baling,Tuan Haji,Shafie Bin Abdullah,,male,bumiputera,BN - UMNO,,,,,801,,,
4,P011,Kedah,Jerai,Tuan,Sanusi Bin Junid,,male,bumiputera,BN - UMNO,,,,,788,,,
4,P012,Kedah,Kuala Muda,Tuan Haji,Mohamed Khir Johari,,male,bumiputera,BN - UMNO,,,,,558,,,
